Author(s) ID,Link
"20436877900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649288457&partnerID=40&md5=d332f2886dd21b8136665ed8052006d1"
"20436877900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650711697&partnerID=40&md5=64099cdf8b0d1ea83f6c2b7a88ab8493"
"20436877900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60849116128&partnerID=40&md5=8629dc45b7f0e851dd5dd79201f2bb54"
"20436877900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548319691&partnerID=40&md5=caf4d6277bf416bf2ac9ad4e77f7a153"
