Author(s) ID,Link
"57200511624;55542554800;7202929635;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070880546&doi=10.1103%2fPhysRevLett.123.077402&partnerID=40&md5=ed8ec9176ad2cbb8db3d8a2494aeec27"
"57163983600;7102751781;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964843205&doi=10.1088%2f1742-6596%2f696%2f1%2f012012&partnerID=40&md5=d602c09c9451695fd504ca24f933cee0"
"7006354550;7103001049;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982300269&doi=10.15407%2fujpe61.07.0627&partnerID=40&md5=aeb7b09d25fe965771f439a9a767bd1e"
"25627588400;6701755717;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947724619&doi=10.1088%2f0268-1242%2f30%2f12%2f125009&partnerID=40&md5=981a78ea2a7c43faa207f9753ac28ce9"
"55868249700;6701755717;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929589991&doi=10.1103%2fPhysRevB.91.195314&partnerID=40&md5=83feb7cb0f7c918063e1efe9da94005b"
