Author(s) ID,Link
"57198803467;26665457200;18041761000;36470152800;6602725248;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067848579&doi=10.1016%2fj.ndteint.2019.102128&partnerID=40&md5=c6f3628f985ec414e02e1830df982aa6"
