Author(s) ID,Link
"6506899908;57208441110;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064831310&doi=10.2478%2fsgem-2018-0029&partnerID=40&md5=0915ff3157f56cb37986bd3a5626d6d9"
