Author(s) ID,Link
"56256824700;7005173743;6701839203;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032955355&doi=10.1039%2fa805760e&partnerID=40&md5=3fdef0a24c1d5175520e780bb58e2de8"
