Authors,Link
"Wei X., Wang W., Guo Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083777638&doi=10.1134%2fS0001434620030141&partnerID=40&md5=15c15a9d379faca057159ca757a3ddd7"
"Maehara H., Martini H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046494041&doi=10.1007%2fs00010-018-0557-4&partnerID=40&md5=f462cf9a846c65548bf975019cf85b94"
"Troev K.D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081528821&doi=10.1016%2fC2016-0-01723-0&partnerID=40&md5=55f3c60864071049cb84506ef375ee56"
"Kołodziejczyk K., Sałapata R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994145002&doi=10.1017%2fS0004972716000836&partnerID=40&md5=e6b9e0abc2e843d77819f15402a33198"
"Wang Q., Gao F., Wei X.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031330510&partnerID=40&md5=05aac3ec1a0110ac63c5f989d6e2f6c6"
"Mesikepp T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971325329&doi=10.1016%2fj.jmaa.2016.05.011&partnerID=40&md5=3c41c9de3714bb8e4162006ab6bd881f"
"Wei X., Gao F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979247597&doi=10.1007%2fs12190-015-0906-6&partnerID=40&md5=85c3d14a09c321d708c77ddbc02892bd"
"Wei X., Wang J., Gao F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028231016&doi=10.1007%2fs12190-014-0819-9&partnerID=40&md5=84e04f03580e074b493cf1334adfbd14"
"Si L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924362731&doi=10.1155%2f2015%2f535469&partnerID=40&md5=e0715ae07963e1cea241ea61dbc39443"
"Feng X., Cao P., Yuan L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032822913&partnerID=40&md5=c0553ba7ef00396fb3837fb5d2c6d9e0"
"Kawaguchi R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954327465&partnerID=40&md5=94f069b473227a5b4181fad536392efd"
"Kołodziejczyk K., Olszewska D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901655505&partnerID=40&md5=6e77bb00465eeb21d2b751bfe09c76d6"
"Kaboudin B., Haghighat H., Alaie S., Yokomatsu T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864072966&doi=10.1055%2fs-0032-1316706&partnerID=40&md5=7bcbb2745f74bf6052d826cea6f5d97c"
"Wei X., Ding R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864229940&doi=10.1134%2fS0001434612050343&partnerID=40&md5=5f79d9b8bb1ad875f1e272d16a962330"
"Castryck W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857642859&doi=10.1007%2fs00454-011-9376-2&partnerID=40&md5=d0cbc83a2740ef30365e26044cbaa709"
"Hegedüs G., Kasprzyk A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84055211980&doi=10.1017%2fS0004972711002577&partnerID=40&md5=bb8587fbec23dbcd0b5e17709c91a099"
"Henk M., Henze M., Wills J.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81255161394&doi=10.1515%2fADVGEOM.2011.032&partnerID=40&md5=794047583627d2a9480af3ed8b4bf21e"
"Cao P., Yuan L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053410578&doi=10.4169%2famer.math.monthly.118.08.743&partnerID=40&md5=84229d164fbff5e23a6986fbb04b8503"
"Kudzin Z.H., Kudzin M.H., Drabowicz J., Stevens C.V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960008552&partnerID=40&md5=8d27fa0a08e3d54b064dff14e5be0037"
"Goldeman W., Pyrkosz M., Gumienna-Kontecka E., Boduszek B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650539883&doi=10.1016%2fj.ica.2010.09.045&partnerID=40&md5=fc29f98aa2143e132d2823389df76514"
"Cao P., Yuan L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649807544&partnerID=40&md5=203de92bc1dbdae3709c0ad9f16b5a25"
"Fischer P., Sendov H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954345647&partnerID=40&md5=44cc5be194a198279eba827374e9e30c"
"Wei X., Ding R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-56649111394&doi=10.1016%2fj.disc.2007.11.020&partnerID=40&md5=4d45ecf27a8ebbd2bf432f8d6810ba78"
"Kołodziejczyk K., Reay J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38149035822&doi=10.1016%2fj.exmath.2007.06.001&partnerID=40&md5=36059790dca6268b58f801635c48c13a"
"Lesch B., Thomson D.W., Lindell S.D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38349176790&doi=10.2174%2f138620708783398359&partnerID=40&md5=d7a00ecec73a7d78cf4f3e5e46a00cdf"
"Kaboudin B., Moradi K., Sardarian A.R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547109630&doi=10.3998%2fark.5550190.0008.d24&partnerID=40&md5=817f0724fe481ff11ff6cb8371aa6757"
