Author(s) ID,Link
"41262758800;57210415231;6602095823;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070650644&doi=10.15199%2f40.2019.3.3&partnerID=40&md5=947e42f09f46f7a88d902eaec252386e"
