Author(s) ID,Link
"57201112309;57201120152;57192441116;57197721327;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068933440&doi=10.1007%2fs11042-019-07895-5&partnerID=40&md5=1a7c7ccb63e991de41aaaebe924e6479"
"23091462600;34771890400;8971393400;24723085000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951934956&partnerID=40&md5=f52603fbde2b09cf54b591e15e1a77b5"
"35179293700;23091462600;34771890400;8971393400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449246613&doi=10.1007%2f978-3-642-15387-7_15&partnerID=40&md5=5fb399a36f5a31ae4de734ff6e33c462"
