Author(s) ID,Link
"6603102037;6505918245;6602149707;16635239500;23004067000;57212840091;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010868813&doi=10.1117%2f12.2242562&partnerID=40&md5=d1d3a6d273e0f459ceff45d59bcf585d"
