Author(s) ID,Link
"24174685600;55887655100;7004413270;35587180500;57196568520;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750475627&doi=10.1016%2fj.aei.2006.05.008&partnerID=40&md5=6d6b148068b1d9eb3c912d134e97954c"
