Author(s) ID,Link
"57203835977;57203846319;10739384500;10739089200;35784693200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053106674&doi=10.1007%2f978-3-319-98446-9_4&partnerID=40&md5=79658eef4e1cbaec5b9f59748ddb13d3"
