Author(s) ID,Link
"57215302974;57171084000;23096391900;55872233600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081599905&doi=10.1007%2f978-3-030-39445-5_14&partnerID=40&md5=049c354ce0dc44883634e2740bb819e6"
"57215816195;57202814044;6602271186;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081951793&doi=10.1109%2fGLOBECOM38437.2019.9014337&partnerID=40&md5=41349ad6c1e62c4af966135fce13be95"
"57215410771;57209604324;53364389900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080941043&doi=10.1109%2fICMLA.2019.00187&partnerID=40&md5=478e0231817608d4b6efd84d3e44a043"
