Author(s) ID,Link
"7202336718;7102854847;7102172665;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064696008&partnerID=40&md5=62b0daceaeae28526349525bbdf074d5"
"56534226900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028772434&doi=10.1109%2fTLA.2017.8015083&partnerID=40&md5=6bba47123a74894e1f5944a47ffa49b7"
"6602442550;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026172646&doi=10.1016%2f0167-6393%2891%2990035-R&partnerID=40&md5=9370688a6669399434254c0a70ccf547"
