Author(s) ID,Link
"57194178054;46462274400;22958525100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077274974&doi=10.1109%2fTIE.2019.2960726&partnerID=40&md5=f76db3e4e022a602d37f2ef5d5df14ae"
"57183511300;57190817035;56031868500;36459420600;57209586005;22733804400;57215892685;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081745032&doi=10.1109%2fTIE.2019.2934077&partnerID=40&md5=3271bb9d0c98d07d087a0a46d15a0c9e"
"55727911900;57215722427;17434576900;8300521600;57214841245;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078030390&doi=10.1109%2fTIE.2019.2947875&partnerID=40&md5=12e9d90057a8f3cf6858b1897405e3cd"
"56539254700;23995351400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081691930&doi=10.1016%2fj.engappai.2020.103593&partnerID=40&md5=7a462e40f25f166ba646d6430482ded2"
"35730771400;56924878500;30067545600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077203659&doi=10.1080%2f00051144.2019.1706911&partnerID=40&md5=b49587aa53565b3980797df759cecc6c"
"34970951500;8947295400;57213573107;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076735176&doi=10.1002%2f2050-7038.12263&partnerID=40&md5=91745d9c966e49b744b6d47fc8125e9d"
"56925292900;55328771000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083668109&doi=10.3390%2fen13071743&partnerID=40&md5=dc287f8b234552453a2b3ad1c191d878"
"23988245800;56402788200;55847910800;18535854900;12766283600;57189048651;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084035878&doi=10.3390%2fen13082056&partnerID=40&md5=d8b75e4ba64859e1460badf2169a88d8"
"25925823500;22334198800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082669612&doi=10.3390%2fapp10061996&partnerID=40&md5=76b2616bbab685b4651db1052567b36c"
"56612885000;57015709700;57203258346;57215911797;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082556083&partnerID=40&md5=bf36943a260978700593c36a819fb067"
"57185252000;55046255400;6506461995;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069221005&doi=10.1007%2fs00202-019-00810-z&partnerID=40&md5=d28405407c9fd6b80fbbb46f51490996"
