Author(s) ID,Link
"35620315300;15127843600;12243521700;15844922500;57198019625;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650610814&doi=10.1109%2fICCTD.2010.5645854&partnerID=40&md5=0e072aa34764adfb05cf9a5e27d69477"
