Author(s) ID,Link
"6603547395;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016575842&doi=10.1016%2f0038-1101%2875%2990105-7&partnerID=40&md5=9842dba2d9fa355f6d629b98b92196cf"
