Author(s) ID,Link
"57206662967;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061789779&doi=10.1109%2fIEEM.2018.8607381&partnerID=40&md5=96c4b7cd6008296ee23feed071d05d2c"
"55962352400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063808142&doi=10.1007%2f978-3-319-90362-0_14&partnerID=40&md5=c1557fba9ce1c2e70b016c8ee4ae7625"
"57209524219;23109980000;8046040900;55325459000;7402840851;57196370979;55857687500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055355722&doi=10.3390%2fmi9070346&partnerID=40&md5=5e6b518158db8eb3fd1396c445c28500"
"35395526300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083937391&doi=10.1007%2f978-3-319-90362-0_1&partnerID=40&md5=33a1a4644c1c5515d286ae7605c7f717"
"6602080759;57191190149;55809542400;36159821300;35367490300;57191193642;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987845541&doi=10.1109%2fECTC.2016.314&partnerID=40&md5=8c05145ec0dba4658040eab5f7ba44ee"
"8558991300;6602454565;56403363400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974623484&doi=10.1109%2fEuroSimE.2016.7463305&partnerID=40&md5=ee018165a495f22e8b5e546ce2df8620"
"36926556500;14320770700;6602766314;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928808959&doi=10.1109%2fTMAG.2014.2363174&partnerID=40&md5=8ed14aab65c27590b700c4cf534f0649"
"56022539500;15834577200;8224818900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953931646&doi=10.1115%2fIPACK2015-48795&partnerID=40&md5=6d0630fe9d330a40e324130ac0642f82"
"55225858800;8558991300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908613422&doi=10.1109%2fISSE.2014.6887607&partnerID=40&md5=f543d90bba00d6adb5c7a3cdf6e3f210"
"15754673000;35616609300;6602660309;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904687944&doi=10.1109%2fMIEL.2014.6842115&partnerID=40&md5=d3b2588effb32c49c3ee26e01b526955"
"56342797700;56342362200;35795948900;9840976200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906753059&doi=10.1109%2fSCES.2014.6880088&partnerID=40&md5=e22220b63459cb6a76cf4d32b9dd617b"
"56022539500;15834577200;8224818900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918563672&doi=10.1109%2fESTC.2014.6962778&partnerID=40&md5=dbeaf8445fa17272fb3df7fe6725ccb8"
"15754673000;22934154900;54417726400;55854355200;7006634447;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883860148&doi=10.1016%2fj.vacuum.2013.07.044&partnerID=40&md5=262516afd4d631a1fa98a4bffda4e963"
"55962352400;36877088200;8224818900;15834577200;55978319000;25930686700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893236809&partnerID=40&md5=993276de49ff6226e00bcbfb5dec0f13"
"55962352400;15834577200;8224818900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894147047&doi=10.1109%2fNANO.2013.6721027&partnerID=40&md5=5ee1550977b634d9901e6c98bc1abc57"
"56022539500;8914642700;7003857516;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884959811&partnerID=40&md5=043870fb1610f243b704bb53d133c4af"
"35173296600;15834577200;55962352400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867068207&doi=10.1109%2fISSE.2012.6273113&partnerID=40&md5=824c86755398de7c528d77c9190e0633"
"56060822200;6506969027;6506841510;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856585429&doi=10.1002%2fcta.770&partnerID=40&md5=a982b314818eabf0382d7cafaf707343"
"56022539500;55809108100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902479853&doi=10.1109%2fESTC.2012.6542092&partnerID=40&md5=f045d5cbf4088adc144da17b4c517fa1"
"56022539500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82955219576&doi=10.1109%2fISSE.2011.6053885&partnerID=40&md5=92bf9614a3faa0cbc50e91f8d56f7186"
"56022539500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857532721&partnerID=40&md5=614a78b417cc76ec1fa4a2c4ab1167bf"
"53985837100;57191641920;7201592928;55416781300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80155176041&partnerID=40&md5=05db23392c6873459e96377de4cb43f2"
"23470542200;35483746100;6507959554;56835277200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907522908&partnerID=40&md5=5d46cf2718c8daab52d20d47e38159ca"
"56022539500;55962352400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651288245&doi=10.1109%2fESTC.2010.5642836&partnerID=40&md5=552908dc2bf097e55bb425989074861b"
"56022539500;25930688600;55962352400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449580835&doi=10.1109%2fISSE.2009.5207026&partnerID=40&md5=eae5f4304caa5364bd555a9727b23957"
"7102858761;6604078310;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650593923&doi=10.1109%2fESIME.2009.4938509&partnerID=40&md5=3ed5df61c1251c7cadcf3bc40e4d95d3"
"22982304300;56022539500;25930688600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449632921&doi=10.1109%2fSTYSW.2008.5164151&partnerID=40&md5=f7577f7a8a97ad8b7a169ba4645b608c"
"56022539500;25930334400;55962352400;25930686700;25930687300;35451337400;7102777145;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149087779&doi=10.1109%2fESTC.2008.4684556&partnerID=40&md5=4b068077a9774f0a82ccfac8fde57b09"
"7404739705;15835653700;15835358100;36949391700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846577383&doi=10.1016%2fj.mejo.2006.09.018&partnerID=40&md5=ced910063095cb4c4a3a38a606374a8f"
"6506211777;35610734300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842451757&doi=10.1116%2f1.1642649&partnerID=40&md5=73ed6018b0a9722acf9616e510319c40"
