Author(s) ID,Link
"56728597900;57216256314;37102076700;9747766700;25633085800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082969800&doi=10.3390%2fma13071723&partnerID=40&md5=023bd27d901487061130d423ce54fd0d"
