Author(s) ID,Link
"57211981660;57211976625;57211984200;23502227800;7202626238;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075578663&doi=10.3390%2fmolecules24234246&partnerID=40&md5=be6956623be6262a67a69e0c928c43f8"
