Author(s) ID,Link
"57210130950;55674687500;57204966145;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082468310&doi=10.1016%2fj.tele.2020.101385&partnerID=40&md5=06de214d63c44ed72daaa87eedc77f73"
"57210130950;55674687500;57198436160;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079813216&doi=10.3390%2fRESOURCES8040177&partnerID=40&md5=aaa9914e7ced92c8529cabe11a34e9b6"
