Authors,Link
"Zhang W., Douglas J.F., Starr F.W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075101104&doi=10.1063%2f1.5127821&partnerID=40&md5=9aacea744ebe4d11f58eb2a67de30d87"
"Bera A., Ghosh A., Ghosh M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064449802&doi=10.1016%2fj.jmmm.2019.04.005&partnerID=40&md5=78a1f92e990c09a29cd759084c9d31cf"
"Uporov S., Bykov V., Estemirova S., Melchakov S., Ryltsev R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052472609&doi=10.1016%2fj.jallcom.2018.08.225&partnerID=40&md5=f9f63c9dd6efaaacaad98f84c111e901"
"Arif S.M., Bera A., Ghosh M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060660257&doi=10.1016%2fj.heliyon.2019.e01147&partnerID=40&md5=cfc51f98517e78a06bd2124363d4e4b6"
"Chepok A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083498850&doi=10.1109%2fUkrMiCo43733.2018.9047558&partnerID=40&md5=d154b9f405759399329cc5cfe58f57a3"
"Baghdasaryan D.A., Hayrapetyan D.B., Kazaryan E.M., Sarkisyan H.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046035035&doi=10.1016%2fj.physe.2018.03.009&partnerID=40&md5=9bd229d3150487eec7b214a4330b3cfe"
"Tatevosyan A.A., Tatevosyan A.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941142186&doi=10.1109%2fSIBCON.2015.7147236&partnerID=40&md5=a13d83d42dde38c7e0d72cea7c69d7c1"
"Van Bree J., Silov A.Yu., Koenraad P.M., Flatté M.E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900453293&doi=10.1103%2fPhysRevLett.112.187201&partnerID=40&md5=c5c14f1b212180f219596a42571c53c5"
"Jacak W.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878527041&doi=10.1117%2f12.2003108&partnerID=40&md5=6cdcaf62f56cddb1dd7b7ad1ac896254"
"Jacak W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951731364&partnerID=40&md5=7b99b1b41e5155897ba253e78aa5ea45"
"Boyacioglu B., Chatterjee A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863323945&doi=10.1016%2fj.physe.2012.05.001&partnerID=40&md5=e880c84c5914fe080d2447cbe49021e9"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895382378&partnerID=40&md5=a59ee9c7e0cf16c3799b0cb97be0e514"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895376456&partnerID=40&md5=89e7504e1e5acd73f8c6d433117674c1"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895334662&partnerID=40&md5=ab2079fb612ea3fe8ca4a2bbd01aaf59"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895229480&partnerID=40&md5=8e650f78cb09796b5ced7197d64693fa"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895214238&partnerID=40&md5=2c4b37c9b73bd57aa6ad889a965ee7af"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895272693&partnerID=40&md5=2d78ef518c58f39f2de747b32e3f2573"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892231104&partnerID=40&md5=c4e234144f076a55680b5777ff8d740a"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856209808&doi=10.1007%2fs11458-011-0241-x&partnerID=40&md5=91fa22476fde60711ecde0dc7495513e"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954632628&doi=10.1007%2fs11458-011-0227-8&partnerID=40&md5=c3d8c199451fd89d678d7e992f5c7f06"
"Jacak W., Krasnyj J., Jacak J., Donderowicz W., Jacak L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251561551&doi=10.1088%2f0022-3727%2f44%2f5%2f055301&partnerID=40&md5=a735a69a7f6c78f93178717d708c673a"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895278969&partnerID=40&md5=1909617182608c85da505ce16faeba03"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895236736&partnerID=40&md5=d3a754588fab29a8178a05853c2329d3"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027954350&doi=10.1007%2fs11458-011-0236-7&partnerID=40&md5=6dcaacc77c05138ac57ee72659a91b18"
"Jacak W., Krasnyj J., Jacak J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952660564&doi=10.1117%2f12.860771&partnerID=40&md5=9e2a2d2d0c2101c37a3bfc248324b4a1"
"Ziauddin Ahmed A.Z., Bhuiyan G.M., Alam M.S., Rana M.M., Rashid R.I.M.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551682955&doi=10.1142%2fS0217979210055470&partnerID=40&md5=130f445d226c1bc5bff55b499009df2e"
"Jacak W., Krasnyj J., Jacak J., Chepok A., Jacak L., Donderowicz W., Hu D.Z., Schaadt D.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149463302&doi=10.1063%2f1.3493263&partnerID=40&md5=57d9e3763c5862c10aefa08403822ed9"
"Jacak W., Krasnyj J., Jacak J., Gonczarek R., Chepok A., Jacak L., Hu D.Z., Schaadt D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954205474&doi=10.1063%2f1.3436618&partnerID=40&md5=6d5ee90ed97cec49de3deaa4219dbd1f"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349978360&doi=10.1007%2fs11706-009-0045-9&partnerID=40&md5=698320c9ef23f3bc4a0a4494a8c8a7c8"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65649133060&doi=10.1007%2fs10947-009-0032-0&partnerID=40&md5=397fea2e70194afd34a9487c110b0dc4"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048686972&partnerID=40&md5=8f90f01418fe05acaf2c6577996c8c48"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749095568&doi=10.1134%2fS1087659608060047&partnerID=40&md5=c722d65377e89bff63cdc5981918b1fc"
"Syrykh G.F., Ivanov A.S., Klimenko N.A., Lisichkin Yu.V., Mutka H., Stride J.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41849123883&doi=10.1088%2f0953-8984%2f20%2f10%2f104241&partnerID=40&md5=b1a851fa4025136bafbf82e6d8ca860f"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36448964870&doi=10.1007%2fs11706-007-0068-z&partnerID=40&md5=524b2ebeed39502806f074c15f2f1d35"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547424298&doi=10.1007%2fs10948-007-0232-9&partnerID=40&md5=e4c94f83e044cfc52ff2809802f89bfb"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249339411&doi=10.1088%2f0953-2048%2f20%2f6%2f009&partnerID=40&md5=62fb6e7d4419862a15db25465c969148"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746810119&doi=10.1016%2fj.jnoncrysol.2006.05.016&partnerID=40&md5=829793a77fb48711130446f5e8dbf8ee"
"Vora A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745625653&doi=10.1088%2f0256-307X%2f23%2f7%2f060&partnerID=40&md5=9de99418d8127060843bbfab6815a2b6"
"Jian W.B., Lu W., Fang J., Lan M.D., Lin J.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646721523&doi=10.1063%2f1.2171130&partnerID=40&md5=392bf4c08d572dcf7bfdf4f5bcb4e725"
"Pryor C.E., Flatté M.E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-32644478602&doi=10.1103%2fPhysRevLett.96.026804&partnerID=40&md5=85461a23f84fbe46debae4367892651f"
"Osofsky M.S., Soulen Jr. R.J., Si W., Zeng X.H., Soukiassian A., Xi X.X.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-28644440861&partnerID=40&md5=f81fd7afbffa4edd6234c1ba88f974ef"
"Krasnyj Yu.P., Krawczyk J., Kaim S.D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-27144555314&doi=10.1088%2f0953-8984%2f17%2f44%2f004&partnerID=40&md5=ae93d8ef54cf0e87128a7b99dbb99f30"
"Sharma S., Khan H., Sharma K.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4744346517&doi=10.1002%2fpssb.200402039&partnerID=40&md5=9605a11b915d7011874efffdb69a9385"
