Authors,Link
"Li Y.-N., Zhang P.-L., He Z.-B., Xue G.-M., Li S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082837804&doi=10.15938%2fj.emc.2020.02.018&partnerID=40&md5=4ce0d1238af7fc0772747be7bf2a8f6c"
"Aprea C., Greco A., Maiorino A., Masselli C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074386800&doi=10.1016%2fj.energy.2019.116404&partnerID=40&md5=e8a0ca863802857ba9e5f17264327435"
"Griffith L., Czernuszewicz A., Slaughter J., Pecharsky V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072578353&doi=10.1016%2fj.enconman.2019.111948&partnerID=40&md5=6b5a17f3b39e5fb1fc86e122af2410eb"
"Greco A., Aprea C., Maiorino A., Masselli C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070304463&doi=10.1016%2fj.ijrefrig.2019.06.034&partnerID=40&md5=7ddccd2333c137b8db5372c2604c0665"
"Gimaev R., Spichkin Y., Kovalev B., Kamilov K., Zverev V., Tishin A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061904786&doi=10.1016%2fj.ijrefrig.2019.01.024&partnerID=40&md5=a566ff857cad56bfd48497a53da1de14"
"Keawkamrop T., Wongwises S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061697025&doi=10.1142%2fS2010132519500020&partnerID=40&md5=2efb58c32b2a61d570da785b901c907a"
"O'Brien M.C., Dunn S., Downes J.E., Twamley J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061185250&doi=10.1063%2f1.5066065&partnerID=40&md5=a4c432918dd82aa4f25051c8e1570faa"
"Czernuszewicz A., Kaleta J., Kołosowski D., Lewandowski D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055499680&doi=10.1016%2fj.ijrefrig.2018.09.023&partnerID=40&md5=7e9e8a8fbc2adfb7b9601a5a61dd7f73"
"Czernuszewicz A., Kaleta J., Lewandowski D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055051218&doi=10.1016%2fj.enconman.2018.10.025&partnerID=40&md5=d3a273567c0c87a38f49e61e3f06f70d"
"Hadas Z., Smilek J., Rubes O.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055506681&doi=10.1051%2fmatecconf%2f201821105003&partnerID=40&md5=9876edc569825959daadce32849cabc2"
"Li Y., Zhang P., He Z., Xue G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052285503&doi=10.13334%2fj.0258-8013.pcsee.170229&partnerID=40&md5=60a6308f743b0343e916424e33c5d052"
"Keawkamrop T., Dalkilic A.S., Asirvatham L.G., Amani J., Mahian O., Wongwises S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048436086&doi=10.1142%2fS2010132518500189&partnerID=40&md5=7fdbd6ed37b75835e84faceb0e93c8ce"
"Ferraris L., Poskovic E., Franchini F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046965289&doi=10.1109%2fICIT.2018.8352221&partnerID=40&md5=e4d6867614d3bd6c11de59e91a0a83a3"
"Li Z.-X., Li K., Shen J., Dai W., Gao X.-Q., Guo X.-H., Gong M.-Q.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026209433&doi=10.7498%2faps.66.110701&partnerID=40&md5=2f1acccc25e02cb1dce016ebab4ee552"
"Xue G., Zhang P., He Z., Li B., Rong C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018385917&doi=10.1088%2f1361-665X%2faa69a1&partnerID=40&md5=bd14ec3c58db146542da1f70ceff70f9"
"Xue G., Zhang P., He Z., Li D., Cai C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019431131&doi=10.1142%2fS0217984917500221&partnerID=40&md5=cdb60b39e5c7ec43932726f48f27a08e"
"Lesiuk G., Zimniak Z., Wiśniewski W., Correia J.A.F.O.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065773816&doi=10.1016%2fj.prostr.2017.07.118&partnerID=40&md5=96a8155904b9561f269877a8c9e952a0"
"Tarasov V.P., Gorelikov E.S., Kutepov A.V., Stepnov A.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031823407&doi=10.17580%2fnfm.2017.01.05&partnerID=40&md5=a5a079a5f98f056af5149ad56b342612"
"Xue G., Zhang P., He Z., Li D., Huang Y., Xie W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978946874&doi=10.1016%2fj.jmmm.2016.07.037&partnerID=40&md5=bfa475c067754b8d424f72bb9a503385"
"Kamran M.S., Sun J., Tang Y.B., Chen Y.G., Wu J.H., Wang H.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964490205&doi=10.1016%2fj.applthermaleng.2016.02.085&partnerID=40&md5=2d2cb5e16c6df34c20946472b3a8409f"
"Kolano R., Kolano-Burian A., Hreczka M., Polak M., Szynowski J., Tomaka W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976503368&doi=10.12693%2fAPhysPolA.129.1205&partnerID=40&md5=3742fae4b34da4e61fe25d22efdff266"
"Xue G., Zhang P., He Z., Li D., Yang Z., Zhao Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960126139&doi=10.1016%2fj.matdes.2016.01.139&partnerID=40&md5=cc7b672fa3c20705388e529ef43e5037"
"Kaleta J., Niemiec K., Wiewiórski P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954290539&doi=10.4028%2fwww.scientific.net%2fSSP.240.11&partnerID=40&md5=37bd2282a532d1f9d193fe2c7b9a5003"
