Author(s) ID,Link
"57191058431;55420945900;55425583600;57194173079;55728212300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028770005&doi=10.4028%2fwww.scientific.net%2fKEM.748.137&partnerID=40&md5=1e04416bcfe3f8ea85d3025493dae9ab"
