Authors,Link
"Cavalcante W.V., Pellegrino D.M., Teixeira E.V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061960725&doi=10.1142%2fS0219199719500111&partnerID=40&md5=504f0da58b7d7820bac46e4fbb1e0141"
"Fackler S., Glück J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054175748&doi=10.1112%2fplms.12201&partnerID=40&md5=93d4bc4590ede9338288a9e293f7b472"
"Kaczmarek R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042780528&doi=10.1002%2fmana.201700025&partnerID=40&md5=b6d806eb47c80d21998f160fa9400e98"
"Sokolova A.N.A., Woracek H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060237348&doi=10.23638%2fLMCS-14%284%3a17%292018&partnerID=40&md5=e601ed8067a09f609b484b14e92d3142"
"Tanaka R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013149568&doi=10.1016%2fj.jmaa.2017.02.013&partnerID=40&md5=29fa231970faab3044c7782d87f5327a"
"Tanaka R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955502159&doi=10.1016%2fj.laa.2016.01.020&partnerID=40&md5=64ba82a30e22b9e5141daf67152a3d1f"
"Weis S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965124817&doi=10.1016%2fS0034-4877%2816%2930022-2&partnerID=40&md5=6171a8fa6676f87bfa5d9388b7e08b81"
"Rademacher L., Toriello A., Vielma J.P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957074836&doi=10.1016%2fj.orl.2016.01.005&partnerID=40&md5=bc54a6bb037167e8b2386cb447d50ad7"
"Vigelis R.F., Cavalcante C.C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901843404&doi=10.1002%2fmana.201200214&partnerID=40&md5=2e9641d487a4b4695d4b12b8cada1724"
"Shahidi F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869087107&doi=10.1016%2fj.laa.2012.08.011&partnerID=40&md5=342b2fd4c2b4fdf54da5c475e9d75630"
"Kumar P., Joseph J., Singh K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870313634&partnerID=40&md5=6df8c87cee649e85d8cc0835e64a1ea9"
"Blanco A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874051195&doi=10.4064%2fsm213-2-1&partnerID=40&md5=51310ccfad7bb76f22e00441d2c787ed"
"Shirokov M.E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865249750&doi=10.1070%2fIM2012v076n04ABEH002606&partnerID=40&md5=648d82c2716315c02a860f9f2026bdc0"
"Ganikhodzhaev R., Mukhamedov F., Saburov M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855878316&doi=10.1016%2fj.laa.2011.08.012&partnerID=40&md5=1c5764d58330591f205b1346fdc7e0aa"
"Shirokov M.E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049342205&doi=10.1070%2fIM2010v074n04ABEH002510&partnerID=40&md5=f40fcdced360bb0c9a97d3781eac4013"
"Shirokov M.E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952089942&doi=10.1007%2fs00220-010-1007-x&partnerID=40&md5=190020ac75daf557b782c88f57d4be23"
"Grecu B.C., Muñoz-Fernández G.A., Seoane-Sepúlveda J.B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76149095968&doi=10.1007%2fs00209-008-0438-y&partnerID=40&md5=04c2b91b9a1631d5ea203b906eee87e8"
"Protasov V.Y., Shirokov M.E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350156932&doi=10.1070%2fSM2009v200n05ABEH004016&partnerID=40&md5=f436a12d7fde6deb1223498584a04469"
"de Sá E.M., Santos V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39549100784&doi=10.1016%2fj.laa.2007.10.038&partnerID=40&md5=ffb65726008865468f5452daf251b0ac"
"Hudzik H., Szymaszkiewicz L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57449086334&doi=10.4171%2fZAA%2f1363&partnerID=40&md5=7abae807796b94dd8765185958a3612f"
"Giordano T., Pestov V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951084352&doi=10.1017%2fS1474748006000090&partnerID=40&md5=b149f222894a7cb6e6c7dfafbed18d4f"
"Safarov Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009770663&doi=10.1090%2fS1061-0022-06-00930-7&partnerID=40&md5=892087f998f6637a68e494974c335650"
"Lee J., Rim K.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-14844302888&doi=10.1016%2fj.jmaa.2004.11.011&partnerID=40&md5=6bd663f3f4bf12783e833dee5862ff91"
"Safarov Yu.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-15344343585&doi=10.1016%2fj.jfa.2004.09.001&partnerID=40&md5=857bb45bf54f5bf7954bb13ff623a811"
"Grzaślewicz R., Seredyński W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068217785&partnerID=40&md5=9e6d44c11759147679e72998b07973bf"
"Grecu B.C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2442557264&doi=10.1016%2fj.jmaa.2004.01.020&partnerID=40&md5=3a394c746365e594763150b88d1fa8e2"
"Chen S., Cui Y., Hudzik H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0742271612&doi=10.1090%2fS0002-9939-03-07099-0&partnerID=40&md5=f55f09f8ac501de5ab9f59ce58f9cc32"
"Nourouzi K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-17844409838&doi=10.1155%2fS0161171202012929&partnerID=40&md5=075cc7734396a685c973339cd5e63e6f"
"Nourouzi K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036869007&doi=10.1016%2fS0022-247X%2802%2900306-2&partnerID=40&md5=93eaa188e82cce3646b4b3211c768aba"
"Cui Y., Hudzik H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036012977&doi=10.1007%2fs00013-002-8251-z&partnerID=40&md5=d6a578b6cb332fbc1d4c23c1c527cb0c"
"Chan J.-T., Li C.-K., Tu C.C.N.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23044522103&partnerID=40&md5=0226e21a7f8a5425870b245a56792d57"
"Bian S., Hudzik H., Wang T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039303740&partnerID=40&md5=2cc01843a48d39aa5880b8f1991aa799"
"Dilworth S.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250801087&doi=10.1016%2fS1874-5849%2801%2980014-0&partnerID=40&md5=22207aaf22340f5de7a075ddf53c3847"
"Hudzik H., Maligranda L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141671214&doi=10.1016%2fS0019-3577%2800%2980026-9&partnerID=40&md5=2cfa461514209fe266c33b3a17dba868"
"Cobos F., Kühn T., Peetre J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041029452&partnerID=40&md5=692d668dba4e7088b7127fd813f23a3f"
"Choi Y.S., Kim S.G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032477247&doi=10.1007%2fs000130050292&partnerID=40&md5=9e9b4987bb6b67704ae86096759eeff4"
"Hudzik H., Kurc W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001093306&doi=10.1006%2fjath.1997.3226&partnerID=40&md5=c663a62cc1cea1328ca984526b730805"
"Philip P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032355010&doi=10.1007%2fs000130050285&partnerID=40&md5=9dfaca693f1295eeb9fb361d05f16a19"
"Burnecki M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032222159&doi=10.1007%2fs000130050202&partnerID=40&md5=899c4585c8bfa750d57954a73669ef5d"
