Author(s) ID,Link
"57211402805;57190215523;14719632500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073773339&doi=10.3390%2ffi11090186&partnerID=40&md5=1e9d9288347a9869e8f9119eda4b824d"
