Author(s) ID,Link
"13608724500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020126359&doi=10.15199%2f62.2017.4.6&partnerID=40&md5=3d2a8c37a51136db53c6b46f963d9219"
