Author(s) ID,Link
"38661727400;55256397900;57003599800;57188579521;23501181800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024388125&doi=10.1016%2fj.acme.2017.04.010&partnerID=40&md5=ee7d6391b92d3c6a346323349b58822f"
