Author(s) ID,Link
"7005686475;7006825482;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027007084&doi=10.1002%2fceat.270150602&partnerID=40&md5=ca5f135f019e17852ed15e9ea489603a"
"55882633500;10141853800;56208099000;56216323100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026114981&doi=10.1016%2fS0376-7388%2800%2980806-6&partnerID=40&md5=e56cbe2d44340e48e5e39d05439028af"
"7404084970;6602158603;7102791640;56379253500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025469232&doi=10.1016%2fS0376-7388%2800%2980353-1&partnerID=40&md5=758e496bd4f5bf74a0d5aeba65d6587c"
"55882633500;10141853800;56208099000;56216323100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024029180&doi=10.1016%2fS0376-7388%2800%2982435-7&partnerID=40&md5=9c8d3a5084eda38e671faeab7a8946eb"
