Author(s) ID,Link
"56112333800;14619561900;57216364727;55372750600;56595025000;57216370850;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083317690&doi=10.1108%2fAEAT-04-2019-0065&partnerID=40&md5=154f5152c9b009ab24d5901ba1ba8d86"
