Author(s) ID,Link
"57194626285;7101850143;7006295857;6701870158;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041800479&doi=10.1002%2fejic.201701402&partnerID=40&md5=288ada1a6a2e4f46ea3fc541564eeb19"
"6602236654;36604845700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940527204&partnerID=40&md5=7149943bcbd0bd7e84ddfb63c7d8aa52"
"23059999700;6602236654;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952430574&doi=10.1007%2fs00706-010-0265-9&partnerID=40&md5=13c552840097f14f250bcde87a4dd42a"
