Authors,Link
"Kavun V.Y., Zemnukhova L.A., Polyantsev M.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044066376&doi=10.1134%2fS0022476618010080&partnerID=40&md5=289b7219872639873c327a0b089d0c34"
"Lim A.R., Jang S.W., Chang J.-H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51049086101&doi=10.1016%2fj.jpcs.2008.03.016&partnerID=40&md5=3b9814d1c832e2624a9563ca959e6ee5"
"Przesławski J., Furtak J., Czapla Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746782982&doi=10.1080%2f00150190600716424&partnerID=40&md5=04e2b90e1130e808e9a284e25d63c33e"
"Völkel G., Böttcher R., Michel D., Czapla Z., Banys J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-22144448926&doi=10.1088%2f0953-8984%2f17%2f28%2f010&partnerID=40&md5=8f5c4bc4497edaf56d4d3594f74ed430"
"Dziedzic J., Mróz J., Jakubas R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-25444483858&doi=10.12693%2fAPhysPolA.108.505&partnerID=40&md5=d2be5b5b895b001e86ecc7a582fd8e25"
"Sheleg A.U., Zub E.M., Yachkovskiǐ A.Ya., Kirpichnikova L.F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20444486980&doi=10.1134%2f1.1828148&partnerID=40&md5=28096903cdaea0c7df246b194c88d6de"
"Korchagina S.K., Golubko N.V., Shevchuk Yu.A., Gagulin V.V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-7744225567&doi=10.1023%2fB%3aINMA.0000046474.30789.ec&partnerID=40&md5=907609bd35efa50f1dd0db9beb1d462c"
"Takagi Y., Ohara N., Czapla Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746282200&doi=10.1080%2f00150190490454134&partnerID=40&md5=c7dc1da9ce0e86764b15a5bf71f9c6f9"
"Saxena A., Fahim M., Gupta V., Sreenivas K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346688851&doi=10.1088%2f0022-3727%2f36%2f24%2f012&partnerID=40&md5=82b10416107592b241f390f534b5d5f1"
"Völkel G., Böttcher R., Michel D., Czapla Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-17144463952&doi=10.1103%2fPhysRevB.67.024111&partnerID=40&md5=aa29b9c36b92b476048789575e29c379"
"Ostrowski A., Bednarski W., Waplak S., Czapla Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748737360&doi=10.12693%2fAPhysPolA.101.893&partnerID=40&md5=de3c4853989cbd61de493510bfa71960"
"Andriyevsky B., Kardash V., Romanyuk M., Myshchyshyn O.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746275856&doi=10.1080%2f00150190211233&partnerID=40&md5=7692e2bb162cc5285a8fb991e72d0164"
"PodsiadŁa D., Czapla Z., Andriyevsky B., Myshchyshyn O.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035530751&doi=10.1002%2f1521-3951%28200102%29223%3a3%3c729%3a%3aAID-PSSB729%3e3.0.CO%3b2-4&partnerID=40&md5=63289713058dad3a2462be8b024b3227"
"Völkel G., Böttcher R., Czapla Z., Michel D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035530582&doi=10.1002%2f1521-3951%28200101%29223%3a2%3cR6%3a%3aAID-PSSB99996%3e3.0.CO%3b2-V&partnerID=40&md5=7827392f8163d27bf6747363534c2e04"
"Stasyuk I.V., Velychko O.V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034931671&partnerID=40&md5=29c13447b25c75561b6194bd637081d6"
"Völkel G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034340294&partnerID=40&md5=794962a494049d287adee3921f6a867d"
"Kirpichnikova L.F., Bednarsky W., Waplak S., Shuvalov L.A., Dolbinina V.V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000763107&partnerID=40&md5=fe900032e734bfda0e29ed8fa71c72b0"
"Yasuda N., Kaneda A., Czapla Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033086720&doi=10.1080%2f00150199908260555&partnerID=40&md5=6409e161423bc4adbe3fdcf097421623"
"Andriyevsky B., Myshchyshyn O., Czapla Z., Dacko S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033245785&doi=10.1002%2f%28SICI%291521-3951%28199908%29214%3a2%3c471%3a%3aAID-PSSB471%3e3.0.CO%3b2-L&partnerID=40&md5=a20e47701ab89f75cdce8a6878eba53b"
"Kirpichnikova L.F., Bednarsky W., Waplak S., Shuvalov L.A., Dolbinina V.V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032623091&partnerID=40&md5=75450c99c42f2f9566c3fbc7ae2f50e0"
"Ichikawa M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032352707&partnerID=40&md5=cab977f99f1e5e27ae767971c3a49f22"
"Czapla Z., Tchukvinskyi R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001632920&doi=10.12693%2fAPhysPolA.93.527&partnerID=40&md5=9fd473b64504bf7c7c7feda8385c27db"
"Andrievskii B., Czapla Z., Myshchyshyn O.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032000627&doi=10.1002%2f%28SICI%291521-396X%28199802%29165%3a2%3c495%3a%3aAID-PSSA495%3e3.0.CO%3b2-4&partnerID=40&md5=94c02b65f79876fe950214857d5171d8"
"Szafrańska B., Paja̧k Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-11744357921&partnerID=40&md5=5282ff79410fed35a3404d0eb2eedc59"
"Tchukvinskyi R., Cach R., Czapla Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041173907&doi=10.1515%2fzna-1998-3-402&partnerID=40&md5=b0c240cc5cbab0bb70d834f9715a9d78"
"Sobczyk L., Jakubas R., Zaleski J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031508568&partnerID=40&md5=9c546e86c9d921f201ecedffbbcd833c"
"Bornarel J., Staniorowski P., Czapla Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031528383&doi=10.1002%2f1521-3951%28199709%29203%3a1%3c59%3a%3aAID-PSSB59%3e3.0.CO%3b2-E&partnerID=40&md5=4cafe5ceba4cc9476d29873ab8a4fd62"
"Tomaszewski P.E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029485121&doi=10.1002%2fpssa.2211520227&partnerID=40&md5=df488168bda9f587d4816af9f86bc26e"
"Gesi K., Iwata M., Ishibashi Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4243135489&doi=10.1143%2fJPSJ.64.2650&partnerID=40&md5=2865628f3fe65973cf3f7abed783c33b"
