Author(s) ID,Link
"57192895897;57199684993;55154624600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072313078&doi=10.1016%2fj.ejmech.2019.111700&partnerID=40&md5=f75c9f622b003e418cb4ffc6aa96f3d2"
"35742969700;16475026100;13407354600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068470093&doi=10.1016%2fj.bmc.2019.07.005&partnerID=40&md5=3518a8db615d482124d91ac3e7e04dc1"
"57190283501;6506184729;55884743100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061789704&doi=10.1016%2fbs.alkal.2018.11.001&partnerID=40&md5=d988231c2a6da552ebf5d243c567396f"
