Authors,Link
"Yu J., Wang X., Wang J., Xiong Z., Wu W., Zhang Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082773596&doi=10.1016%2fj.jallcom.2020.154870&partnerID=40&md5=631642627fb271c8a3e7b677dc8d04b2"
"Prasad S., Aljaafreh M.J., AlSalhi M.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079661862&doi=10.1016%2fj.saa.2020.118151&partnerID=40&md5=9d15c9b82101893ba62a986e72d69cf9"
"Quintana C., Cifuentes M.P., Humphrey M.G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084167025&doi=10.1039%2fc9cs00651f&partnerID=40&md5=2bfabd723d2549a2e885ddc003f3b178"
"Shen L., Li Z., Wu X., Zhou W., Yang J., Song Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084032943&doi=10.1039%2fd0ra01592j&partnerID=40&md5=e874f20b67a15750efa9e0c5ff31a5cb"
"Wang L., Dong J., Li R., Zhao P., Kong J., Li L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077789693&doi=10.1016%2fj.saa.2020.118044&partnerID=40&md5=cd9c6e9510fa9ac4235511540592e90b"
"Martínez-Fernández L., Esposito L., Improta R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083455372&doi=10.1039%2fd0pp00065e&partnerID=40&md5=3356f0f7f854f778483629cefdd0483f"
"Tanaka S., Enoki T., Imoto H., Ooyama Y., Ohshita J., Kato T., Naka K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082030216&doi=10.1021%2facs.macromol.9b02620&partnerID=40&md5=86a7d64f5b1c698eec39e650d68fb9e7"
"Lindgren M., Gederaas O.A., Siksjø M., Hansen T.A., Chen L., Mettra B., Andraud C., Monnereau C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081528227&doi=10.3390%2fmolecules25051127&partnerID=40&md5=1703b96785fc211051ead12797b712a1"
"Barendt T.A., Myers W.K., Cornes S.P., Lebedeva M.A., Porfyrakis K., Marques I., Félix V., Beer P.D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077191640&doi=10.1021%2fjacs.9b10929&partnerID=40&md5=4acb84e6567a7dd78125edbdf2c6c318"
"Zidan M.D., Allaf A.W., Allahham A., Alzier A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072554684&doi=10.1016%2fj.ijleo.2019.163175&partnerID=40&md5=fbae5d5917b82c1c795ff8ed81d256d2"
"Sicard L., Lucas F., Jeannin O., Bouit P.-A., Rault-Berthelot J., Quinton C., Poriel C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083991867&doi=10.1002%2fanie.202002517&partnerID=40&md5=1a2b5b893c81148adee555093ca490c0"
"AlSalhi M.S., Aljaafreh M.J., Prasad S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078493143&doi=10.3390%2fpolym12010232&partnerID=40&md5=3ad15665492a8ea84bc2502fd4b731d5"
"Liu Y., Zhang K., Li Y., Wei Q., Bo Y., Wang L., Qian Y., Xia R., Zhang Q., Huang W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072284144&doi=10.1016%2fj.orgel.2019.105452&partnerID=40&md5=2002025767f1dfc7c1795ef224499735"
"Lee K.J., Xiao Y., Kim E.S., Mathevet F., Mager L., Cregut O., Frédéric Fages, Ribierre J.-C., Wu J.W., D'Aléo A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074816118&doi=10.1021%2facsphotonics.9b01177&partnerID=40&md5=ff3c43e28d985d9e05f82877be66e128"
"Yan S., Lou S., Lian Z., Zhang W., Wang X.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075791366&doi=10.1109%2fJLT.2019.2936252&partnerID=40&md5=b1f27d5700b8f67714b74e32a588b708"
"Kumar N.R., Agrawal A.R., Zade S.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074017359&doi=10.1002%2fchem.201902702&partnerID=40&md5=b748bf95210fd100bf0071b38c27d5dd"
"Bardi B., Krzeszewski M., Gryko D.T., Painelli A., Terenziani F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074111441&doi=10.1002%2fchem.201902554&partnerID=40&md5=010671d0c195e9deaec627623279fc1f"
"Marczyński R., Szostak J., Signerski R., Jarosz G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070835319&doi=10.1016%2fj.cap.2019.08.011&partnerID=40&md5=d194cc2df7d2aaf6e0f4367ce8e7bd12"
"Tahir M., Muddusir, Khan D.N., Gul S., Wahab F., Said S.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074029431&doi=10.1007%2fs10854-019-02310-z&partnerID=40&md5=1fba26eb76999e166683e0a86b9c66c1"
"Balčiūnas E., Baldock S.J., Dreižė N., Grubliauskaitė M., Coultas S., Rochester D.L., Valius M., Hardy J.G., Baltriukienė D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072062888&doi=10.1002%2fpi.5909&partnerID=40&md5=23ac0f66064f9860599b00f9e92fb768"
"Xu G., Jin M., Kalkhajeh Y.K., Wang L., Tao M., Zhang W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066453370&doi=10.1016%2fj.jclepro.2019.05.211&partnerID=40&md5=d4246683a537f6f0bc0dd26b15f3c557"
"Lin T.-C., Chien W., Dai S.-W., Lin H.-W., Liu Y.-C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064766446&doi=10.1016%2fj.dyepig.2019.04.044&partnerID=40&md5=488587ae93da2dca1f1b5a96b8af674c"
"Shoji T., Miura K., Ohta A., Sekiguchi R., Ito S., Endo Y., Nagahata T., Mori S., Okujima T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069788231&doi=10.1039%2fc9qo00593e&partnerID=40&md5=53fdf3a291a0b12796c983588aafed9f"
"Qian J., Sun M.-M., Liu M., Gu W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073163864&doi=10.1021%2facsomega.8b03326&partnerID=40&md5=d37d77fabb2cc11a58b1cb7778eddf11"
"Chen Y., Wei X.-R., Sun R., Xu Y.-J., Ge J.-J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069505193&doi=10.1039%2fc9ay00982e&partnerID=40&md5=c22bade8454f1e145d8dc9175285fa0c"
"Rajendran S.K., Wei M., Ohadi H., Ruseckas A., Turnbull G.A., Samuel I.D.W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064515247&doi=10.1002%2fadom.201801791&partnerID=40&md5=2bd66cd52bda3f60df2be37f36afa0ac"
"Mazur L.M., Roland T., Leroy-Lhez S., Sol V., Samoc M., Samuel I.D.W., Matczyszyn K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065842179&doi=10.1021%2facs.jpcb.8b12561&partnerID=40&md5=77b708fea6eabe1e3f4daca300447cdd"
"Huang X., Zhang Y., Shi M., Zhang Y., Zhao Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065577277&doi=10.1039%2fc9py00173e&partnerID=40&md5=0ec5d7068dc0249aa240fe67f843cb24"
"Aljaafreh M.J., Prasad S., AlSalhi M.S., Alahmed Z.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062732242&doi=10.1016%2fj.polymer.2019.02.022&partnerID=40&md5=07ad943e89025d780a5772b15aed9b29"
