Author(s) ID,Link
"56331189100;55485160100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869144875&doi=10.2478%2fv10176-012-0026-x&partnerID=40&md5=dd69c4da20ad4fd9a57db41c9540268b"
