Author(s) ID,Link
"57194269662;38562092100;14060695100;56217131200;7003458998;57203216789;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990871956&doi=10.1007%2fs11548-016-1487-z&partnerID=40&md5=708da80a34f8eaf3bac85150d51edac5"
