Authors,Link
"Thinnukool O., Pitupumnak K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974851728&doi=10.17485%2fijst%2f2016%2fv9i16%2f77202&partnerID=40&md5=a0f9e07a3c482bd10075976fc6e676d1"
"Hsiao B., Shu L., Hsieh S.-J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966642129&doi=10.1109%2fFSKD.2015.7382042&partnerID=40&md5=76e90f375f4a4fb35635c28a70c4bd03"
"Plewa M., Kostek B., Bień M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983503707&partnerID=40&md5=11522ada254b4e1b5068c482477af074"
"MacIaszek L.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85004008383&partnerID=40&md5=abf54a1c1ccbad9e61b6c2a457d1a639"
"Ichino M., Kawamoto K., Iwano T., Hatada M., Yoshiura H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941551558&doi=10.2197%2fipsjjip.23.603&partnerID=40&md5=9cfc3c0180420cfc7405f40876d94407"
"Mazur Z., Wiklak K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921459976&doi=10.1007%2f978-3-319-10383-9_21&partnerID=40&md5=090cc33d79ec5b45f9f8dec1401d317b"
"Sekulski R., Woda M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925004530&doi=10.1007%2f978-3-319-15720-7_12&partnerID=40&md5=ec57a98480b0d043dd4b770a53a2c6d0"
"Tormo G.D., Mármol F.G., Pérez G.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028165190&doi=10.1016%2fj.cose.2014.10.010&partnerID=40&md5=23acbc7d5163fbecd2ca63c8beb40369"
"Purgina M., Kuznetsov A., Pyshkin E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898000630&partnerID=40&md5=2e8cf0a77e6dc292ef36ffcf2d6e13fe"
"Purgina M., Kuznetsov A., Pyshkin E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892554909&partnerID=40&md5=48e8318727f612c1cf7948168ab75433"
"Carmagnola F., Osborne F., Torre I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898172143&doi=10.4018%2f978-1-4666-3926-3.ch007&partnerID=40&md5=a545799b3b024d98f240df6d0227c64e"
"Mazur Z., Wiklak K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867978017&doi=10.1007%2f978-3-642-32335-5-21&partnerID=40&md5=b14b0f0c1433c5afd92a3445899de4b5"
"Gorawski M., Lis D., Gorawski M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904627453&doi=10.1007%2f978-3-642-38865-1_32&partnerID=40&md5=b24d2afa70deca8fbe1fdbcaf9901c25"
"Shokouhi M., Si L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953128405&doi=10.1561%2f1500000010&partnerID=40&md5=7505a6c7efb739e91ae71951c03563b2"
"Laorden C., Sanz B., Alvarez G., Bringas P.G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053025564&doi=10.1007%2f978-3-642-16626-6_15&partnerID=40&md5=44acfd3367f4f229ffca5926ea736c1e"
"Gómez-Hidalgo J.M., Martín-Abreu J.M., Nieves J., Santos I., Brezo F., Bringas P.G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649299407&doi=10.1109%2fSocialCom.2010.167&partnerID=40&md5=c5f3a5ea86c68e8be6fa37b9bf1f565a"
"De Vries W.W., Moura G.C.M., Pras A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955437120&doi=10.1007%2f978-3-642-13971-0_18&partnerID=40&md5=685d410e23b3c62fe361875492145afb"
"Martín-Bautista M.J., Sánchez D., Vila M.A., Delgado M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951937987&doi=10.1007%2fs00500-009-0467-4&partnerID=40&md5=318cf356591a032daad650c751161b67"
"Meghini C., Tzitzikas Y., Spyratos N.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48249134766&partnerID=40&md5=9b57ee110f69c1b961ba05babfeb3f88"
"Tzitzikas Y., Spyratos N., Constantopoulos P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-16244411359&doi=10.1007%2fs00778-003-0119-8&partnerID=40&md5=440a6ccb4090104b4602cbffcdfaf354"
"Lloréns J., Velasco M., De Amescua A., Moreiro J.A., Martínez V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3843088303&doi=10.1002%2fasi.20039&partnerID=40&md5=1f8459206f72e747f0c7eced436d6cf9"
"Llorens J., Amescua A., Martinez V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642274715&partnerID=40&md5=6ef14e25723407227c07bb592e6f9bcc"
"Sintichakis M., Constantopoulos P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030690856&partnerID=40&md5=bbdb6d2ae95c27959e6bf81d6b2d27ba"
"Lin C.-H., Chen H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030085144&doi=10.1109%2f3477.484439&partnerID=40&md5=2110ee5978a7956dbbd070981718cfa4"
"French J.C., Viles C.L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030107197&doi=10.1006%2fjvci.1996.0006&partnerID=40&md5=6ea480393716e379e46244fce25cd445"
"Mazur Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642369833&doi=10.1016%2f0306-4573%2894%2990024-8&partnerID=40&md5=3eb701a9ae80fb52e1bb961e2cc2239e"
