Author(s) ID,Link
"56008958400;55711402200;55757960800;8348010000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032304874&doi=10.1016%2fj.molstruc.2017.10.043&partnerID=40&md5=44d0a1d11c8dbe5dc92a6243c2ead756"
"57194647811;8625670500;57190818936;6701464919;7006430597;57192662367;57194656115;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021421123&doi=10.1016%2fj.cdc.2017.06.007&partnerID=40&md5=de51ae91892fb5cd0f10d9c33aa47113"
"57192397834;23487194700;57192387936;6602115319;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006094627&doi=10.1080%2f15421406.2016.1255516&partnerID=40&md5=aa2b0278be9abde256801d4ced2905dd"
"57212669198;57184063400;56000574400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971238035&doi=10.1039%2fc6ra00283h&partnerID=40&md5=0de3fe78b143cac715b921bb49208ba3"
"57214962970;24471680700;37030173100;6507532903;55206329700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907359851&doi=10.1016%2fj.saa.2014.07.014&partnerID=40&md5=7dabe84f30ed8518a359bbfb7aa79f89"
"6507622946;6603118108;6602250656;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930365337&doi=10.1016%2fj.optmat.2015.05.031&partnerID=40&md5=31c2ca362177272abc7045a68fcef7d2"
"56516435900;15834790500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871721265&doi=10.1016%2fj.optmat.2012.09.013&partnerID=40&md5=32862772d979a547ec8e0fa0ac9f584d"
"7004251245;55175553900;6602621194;7005503872;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859405562&doi=10.4302%2fplp.2012.1.07&partnerID=40&md5=8a91b3eabfc0849084d39551f4fd2bef"
"36469886900;23489202500;12446937100;55894124100;23487194700;6602115319;7005503872;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952269603&doi=10.1021%2fjp109936t&partnerID=40&md5=0368881bee5a2b8967659ab4285c7846"
"23469956400;56256824700;8247907800;7005173743;7005235497;10139942100;7004222586;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649380561&partnerID=40&md5=02dfd6b0bd4fb26b8416463e861c9e5b"
"7004251245;55905669900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949913559&doi=10.1016%2fj.saa.2010.02.004&partnerID=40&md5=dab0fd0937bd02791509903d1bdc3b71"
"23007251800;35489528200;57211994878;22947484300;23976245100;7501630695;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649237091&doi=10.1016%2fj.matchemphys.2009.11.004&partnerID=40&md5=f5feea2037253ce60d9b634750ad3c6f"
"35759881400;7004251245;7003684239;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949788221&partnerID=40&md5=d8f89a26a912d9cd705d1d7bbb0e0ba1"
"26666795800;23025645200;8403262900;57200921615;7102138516;6603444391;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75949130128&partnerID=40&md5=c6333938eb020df3701c30a764e83ec1"
"55905669900;7004251245;7004592418;7003684239;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749091351&partnerID=40&md5=73c30924fbf2f05c8c5ac85b6b7f64c4"
"7004251245;55905669900;7004592418;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40849130914&doi=10.1016%2fj.molstruc.2007.07.030&partnerID=40&md5=f904bb16035ae39e5795c7bf1659f6f6"
"23469956400;56256824700;8247907800;7005235497;10139942100;6602770106;7404255242;7004222586;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-47749142160&doi=10.1016%2fj.optmat.2007.11.030&partnerID=40&md5=3eced61b0d1797d0f06bd0b083638350"
