Authors,Link
"Murnick D.E., Deguzman M., Thompson J., Bacha T., Liu J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072041996&doi=10.1063%2f1.5108963&partnerID=40&md5=dc3c37fe2585c3fc0550c0dc19874bc4"
"Liu Y., Pan Y., Wang B., Wang H., Liao W., Liu C., Qu J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073526035&partnerID=40&md5=88ce4c291348692b74fd8103daf38f88"
"Murnick D.E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071621706&doi=10.1002%2fjlcr.3794&partnerID=40&md5=7c5fc6d276adc854fc81956b8b7911d4"
"Plinski E.F., Abramski K.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958567025&partnerID=40&md5=fc746e2aef669019f35a6199ef18e7de"
"Wei Z., Lu G., Yang K., Long X., Huang Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80955178399&doi=10.1016%2fj.optlastec.2011.05.019&partnerID=40&md5=2ce242a59bee3533b697a857efd92ac9"
"Wei Z., Yang K., Lu G., Long X., Zhang B., Xu Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149419404&doi=10.1063%2f1.3499247&partnerID=40&md5=2313342649732c07dad2c9cb1b9902da"
"Forbes R.G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55249096716&doi=10.1063%2f1.2996005&partnerID=40&md5=62296a1775c219944c5bf41167e3569c"
"Rauf A., Xin J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746879608&partnerID=40&md5=d3835c6b05f18a1683cf37782c62f830"
"Plinski E.F., Witkowski J.S., Abramski K.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036444666&doi=10.1117%2f12.482132&partnerID=40&md5=eb5481281b888ce2ce11a15051bf8867"
"Pliński E.F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035568810&partnerID=40&md5=476debbcd92fd9fa9b43017af62bcfe0"
"Plinski E.F., Witkowski J.S., Abramski K.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033729279&doi=10.1016%2fS0030-3992%2800%2900013-X&partnerID=40&md5=0e21c79d2a287c7016d1d7a86d555d47"
"Plinski E.F., Witkowski J.S., Abramski K.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62249155494&doi=10.1117%2f12.270217&partnerID=40&md5=18ba37e59ee820d4e17d5de456fa856a"
