Author(s) ID,Link
"57216654224;57216659265;57216656524;57216659466;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084124074&partnerID=40&md5=438de1166874dd2171d3d4af918a4a99"
"57211298539;56904127700;55897911000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073350087&doi=10.1145%2f3342558.3345396&partnerID=40&md5=87cdd56805bee595734275e1a9bfcc58"
"57198503023;57215096974;6506127251;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079880203&doi=10.1109%2fICDAR.2019.00231&partnerID=40&md5=25b2e6525587a082f2c2d3c5e747907f"
"57203865742;55882598700;26424443300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053716973&doi=10.1007%2fs11042-018-6577-1&partnerID=40&md5=a9655e00b368b00cb02359ea2571baab"
"55863740200;25924031500;23052810300;7004756014;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075917274&doi=10.1007%2f978-3-030-02511-3_36&partnerID=40&md5=b53e3d041501af16478958616c418233"
"56904127700;57202331034;55897911000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047962725&doi=10.1007%2fs11042-018-6162-7&partnerID=40&md5=6c1b4837652a0fc17a337794e35dce90"
"21741941500;35145392400;8576098700;50461140600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059686485&doi=10.111%2fJ.1079-8587a1&partnerID=40&md5=8104ca92bc774528351e1be46f9fc6fa"
"56190504700;55465939700;35557306600;7006018471;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042223599&doi=10.1016%2fj.ins.2018.02.004&partnerID=40&md5=7b139f9d9e7572f37fb6dcba9ea8030b"
"57204637395;6603331991;55725403900;55932123000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056485488&doi=10.1007%2f978-3-030-02302-7_4&partnerID=40&md5=119c9fa1432b3c062db5ec28172aa7ee"
"57194241349;7003593814;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061081890&partnerID=40&md5=52dbec1f24162bbc3b7add280a0fd325"
"57194241349;7003593814;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019425762&doi=10.1109%2fEIConRus.2017.7910634&partnerID=40&md5=f9dcf59f0718d9e9ec330f2cab15d925"
"56904127700;55897911000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009726781&doi=10.1007%2f978-3-319-51811-4_2&partnerID=40&md5=ad8e90bb7742ac4492d40e9599a2b487"
"13103910000;6506165410;25924031500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007246776&doi=10.15439%2f2016F541&partnerID=40&md5=8b1446c462c3a7777f8c3a9f7e0ffdfe"
