Author(s) ID,Link
"57207946668;57193741245;36117923800;7401913014;7401869655;57207951548;57207949917;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063317856&doi=10.15199%2f62.2018.12.15&partnerID=40&md5=6c7da5388ed346860fb5348774ab4ca2"
