Author(s) ID,Link
"57216448757;57216448349;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083742102&doi=10.7409%2frabdim.020.005&partnerID=40&md5=5bec8536e37d2738426c09f6a573ecc3"
"57216448349;57216448757;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083532497&doi=10.7409%2frabdim.019.016&partnerID=40&md5=be5df367015154d8daae9f1cd48a2fe3"
