Author(s) ID,Link
"6602394726;23003301400;57192254550;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054013296&doi=10.1016%2fj.engstruct.2018.09.048&partnerID=40&md5=eb074263bebef958c3846e386c0d81bc"
