Authors,Link
"Luo D., Qin Y., Yue Z., Qian L., Shi B., Xie J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082930108&doi=10.5768%2fJAO202041.0203006&partnerID=40&md5=50927ad458e91d038ba8a91c6d73e65f"
"Świrniak G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082300618&doi=10.24425%2fmms.2020.131714&partnerID=40&md5=89a4054155f9eb071dcd1cc86cc19bab"
"Gouesbet G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064329079&doi=10.1016%2fj.jqsrt.2019.04.004&partnerID=40&md5=de9c725adfd8a6f88d907aa1e826b471"
"Świrniak G., Głomb G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076713273&doi=10.1117%2f12.2525830&partnerID=40&md5=c139c10b0e244aa3ea634aae5decce78"
"Głomb G., Świrniak G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076716416&doi=10.1117%2f12.2525711&partnerID=40&md5=2e9d44e427c726ee3388b03f93484e4e"
"Kanberoglu B., Das D., Nair P., Turaga P., Frakes D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062323192&doi=10.1155%2f2019%2f9435163&partnerID=40&md5=637ad59dbe724f43cec90c590af7ed6e"
"Seong J.H., Song M.S., Kim E.S., Nunez D., Manera A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073755029&partnerID=40&md5=bca82bd2cca6c53d4fc47312fb9f3bb1"
"Luo M., Wu Y., Haidn O.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061777475&doi=10.2514%2f1.B36750&partnerID=40&md5=e8b7dd064990d75de63b5f60f698e737"
"Mayorga Cruz D., Martínez Ayala M., Sierra Espinosa F.Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051260856&doi=10.1016%2fj.optlaseng.2018.07.001&partnerID=40&md5=613b08c7996ee13169357007295eea38"
"Wu Y., Li C., Crua C., Wu X., Saengkaew S., Chen L., Gréhan G., Cen K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048823476&doi=10.1016%2fj.optcom.2018.05.048&partnerID=40&md5=3195f9ed3662b593063e9218493ae19f"
"Blohm W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044678790&doi=10.1016%2fj.jqsrt.2017.12.016&partnerID=40&md5=ea554d49d12610601014b93e304db786"
"Głomb G., Świrniak G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052497306&doi=10.1117%2f12.2306644&partnerID=40&md5=7c11405ee08a47bb3f119c28e7ae33c1"
"Świrniak G., Głomb G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051214324&doi=10.1117%2f12.2311842&partnerID=40&md5=7ad0769351401c9a6718e692338b386b"
"Głomb G., Świrniak G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052529716&doi=10.1117%2f12.2306630&partnerID=40&md5=62cbe92bde275020aa88f14890412d9e"
"Schmidt S., Tiess T., Schröter S., Schwuchow A., Jäger M., Bartelt H., Tünnermann A., Gross H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035754341&doi=10.1364%2fOL.42.004946&partnerID=40&md5=b5bb57d2f423d5f5bee414492cd38f8f"
"Ouattara M., Lamadie F., Sentis M.P.L., Onofri F.R.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030693815&doi=10.1364%2fAO.56.008109&partnerID=40&md5=aab7625525b13430a9e34cbeb09cf108"
"Świrniak G., Mroczka J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010953696&doi=10.1016%2fj.jqsrt.2017.01.009&partnerID=40&md5=bface64f6cf196eedf9e208dec45f4ec"
"Gouesbet G., Onofri F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012887596&doi=10.1016%2fj.jqsrt.2017.01.017&partnerID=40&md5=3aeb0b661473b6f637a560b19fa85b08"
"Cieszczyk S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023169857&doi=10.12693%2fAPhysPolA.131.1454&partnerID=40&md5=8c2b078f16e87601b8ab333f23b6c43a"
"Świrniak G., Głomb G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029184131&doi=10.1117%2f12.2269795&partnerID=40&md5=753b04f5452f01e734d1913d1dffbc3c"
"Świrniak G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039064675&doi=10.1117%2f12.2273009&partnerID=40&md5=60d6eefe7a885f68dbfc35137928fa8c"
"Świrniak G., Mroczka J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962388462&doi=10.1364%2fJOSAA.33.000667&partnerID=40&md5=e825d1f4347e627fb275718acac16980"
"Cieszczyk S., Kisała P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975282943&doi=10.1364%2fAO.55.001412&partnerID=40&md5=9229c50c2d0a6e6d9d04c6769f090871"
"Skorupski K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978426203&doi=10.1117%2f12.2227387&partnerID=40&md5=0f6b2c2523d86a05f067a7e87cb617e5"
"Swirniak G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983070821&doi=10.1117%2f12.2228858&partnerID=40&md5=b0ad87443ca21483434e39a5f567b8d7"
"Romaniuk R.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992603341&doi=10.1117%2f12.2234085&partnerID=40&md5=1e31efa2b35765f9d1512b8a983c5054"
"Romaniuk R.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008329639&doi=10.1117%2f12.2248510&partnerID=40&md5=a8e6a87f84a5cf661195905ab4ea2c52"
"Khoma A., Zygarlicki J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951795991&doi=10.1515%2fmms-2015-0049&partnerID=40&md5=853d7db8fbe174c7af86ed82ade8e95d"
"Kisała P., Wójcik W., Smailov N., Kalizhanova A., Harasim D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955454331&doi=10.2478%2feletel-2015-0051&partnerID=40&md5=4532feb1abb441fac799913394e75096"
"Cięszczyk S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935122985&doi=10.1515%2fmms-2015-0027&partnerID=40&md5=5118cfc0e180639ef03620defecda1cf"
"Gouesbet G., Gréhan G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929522811&doi=10.1016%2fj.ijmultiphaseflow.2014.07.001&partnerID=40&md5=1965aca73ac72550b97596ce9ee08413"
"Kisała P., Cieszczyk S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942371323&doi=10.1364%2fAO.54.002677&partnerID=40&md5=966e99fb368f123b15dbe0aa31a213d7"
"Kisała P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943543753&doi=10.1117%2f12.2179009&partnerID=40&md5=6027651f47496f14208fce310b497465"
"͆wirniak G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943533020&doi=10.1117%2f12.2177993&partnerID=40&md5=3a58cfc100eab95b66c3dbcde85dc586"
"͆wirniak G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938916502&doi=10.1117%2f12.2184482&partnerID=40&md5=6e0070d6b2f29054e2419840bedb675b"
"Cięszczyk S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943558201&doi=10.1117%2f12.2178835&partnerID=40&md5=4a5b576e18b84f4dda559f3f58ed7baa"
"Cięszczyk S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919774928&doi=10.12693%2fAPhysPolA.126.1235&partnerID=40&md5=bb00414367e6cb85537d62d0557ad25f"
"͆wirniak G., Glomb G., Mroczka J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942364275&doi=10.1364%2fAO.53.007103&partnerID=40&md5=9a53afe557fc76b38d23a76b7c8ddb2b"
"Gouesbet G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914132885&doi=10.1002%2fandp.201400184&partnerID=40&md5=32692cc58514f4654ad6ccdaca444a2a"
