Author(s) ID,Link
"6506180244;8250966500;57210163519;6602942424;6506214064;6602413068;15045847000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-12344274536&partnerID=40&md5=8c5fcfe73631cd4ed7955bcbad5979f0"
