Author(s) ID,Link
"57216473967;55645446000;57216474130;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083628173&doi=10.3390%2fen13081881&partnerID=40&md5=e4452b3379661fdc51317ad979000a15"
"57194449286;35313063300;57212179890;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083639364&doi=10.3390%2fen13081879&partnerID=40&md5=6eac1d6c17e2c53ea4a3c08f5ca020fc"
