Author(s) ID,Link
"7004512736;7006603534;15019702900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865080846&doi=10.1103%2fPhysRevB.86.064415&partnerID=40&md5=cef18a6a3c47704f9a7541aaffaf98c2"
