Author(s) ID,Link
"56002712500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082767515&doi=10.1364%2fAO.388085&partnerID=40&md5=c5e10917d103a3f46739f2553e1790db"
"55389214000;57208243159;57215428035;35810963300;57215426753;8243686100;56002712500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080863185&doi=10.1364%2fAO.385632&partnerID=40&md5=e029d440038d87f5d98622f6bca47e29"
"8243686100;57214933013;53880653000;53164539400;16303728700;57208481211;56002712500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074302478&doi=10.1016%2fj.optlastec.2019.105915&partnerID=40&md5=3c9c05d7d43bc8dc38a47f601e3d400c"
"57206695286;6603319422;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071525891&doi=10.1364%2fAO.58.006827&partnerID=40&md5=226219ccb5b308ef69f7755d5f2c09cf"
"57207118795;55767740600;56449774800;56512836700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059217240&doi=10.1364%2fOE.26.034928&partnerID=40&md5=441d36c6b04e968d5e5e8c8d7fc19462"
"56002712500;53880653000;6602450202;35810963300;55247321900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051387416&doi=10.1016%2fj.optcom.2018.07.070&partnerID=40&md5=046fbf0c3f78bf7f9bab750ffe65cc0a"
"55682727000;57194725740;36183857300;36183732400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048121656&doi=10.1364%2fJOT.85.000264&partnerID=40&md5=8f02f54ade0fcdae581631c473664a39"
"56002712500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015879677&doi=10.1080%2f09500340.2017.1300697&partnerID=40&md5=debfdcfea9f19807077eb8bf1f72ab0e"
"55543079400;31367471100;55543424200;56801076500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019986039&doi=10.1016%2fj.optlaseng.2017.05.005&partnerID=40&md5=554a561885abdb7f78f220298d91aeef"
"36623685800;57192207478;23392336600;7403017202;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029534220&doi=10.1364%2fOL.42.003622&partnerID=40&md5=2f23d15931119a54850d9ed3fc93c49c"
"57188713031;18436714100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964690962&doi=10.3788%2fIRLA201645.0317001&partnerID=40&md5=7556da382b25a166f2ba636f71912c76"
"55543079400;31367471100;55543424200;56801076500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008223184&doi=10.1117%2f12.2247361&partnerID=40&md5=62f0fba3b027aed2ee54029768af6bda"
"57188713031;18436714100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962338686&partnerID=40&md5=15c141c90c36ce936da099ffbf972919"
"6602450202;57215759328;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895356220&partnerID=40&md5=a43bfdbc781ad059bb2ca1ed96490f3a"
"53880653000;56002712500;55694709400;6602761729;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859571553&doi=10.1088%2f2040-8978%2f14%2f4%2f045706&partnerID=40&md5=9863fc03008972a3ca08372fecb6b450"
"36623685800;23392336600;8409799100;35741024100;7403017202;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052930974&doi=10.1364%2fOL.36.003693&partnerID=40&md5=294a1e4f5f2d297cee89068858901547"
"57212596564;36077415400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053936829&doi=10.3788%2fOPE.20111909.2029&partnerID=40&md5=d883076724123697d7144d3750edaef0"
"23567722900;19336413900;35460847800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051614051&doi=10.1167%2fiovs.09-4798&partnerID=40&md5=ee7150dd2e1e7dcc35899923bb83e044"
"36623685800;23392336600;8409799100;7403017202;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952126457&doi=10.1364%2fOE.19.004703&partnerID=40&md5=8e6652930ba0bd251a0855171bb3b33a"
"56240472400;7402833044;57094311800;56164334400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649203118&doi=10.3788%2fAOS20103001.0127&partnerID=40&md5=b2e83f6dc4a601766702b540ba815a58"
"56002712500;6602450202;6506937822;35147173900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449393480&doi=10.1088%2f1464-4258%2f11%2f4%2f045704&partnerID=40&md5=2513cfc724a543867100380c730be852"
"55977559300;7005510885;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41549162466&doi=10.1364%2fAO.47.000372&partnerID=40&md5=7f97f2ed04aae7b4820564a67e78f83d"
"6603134167;8332305800;57194463812;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-17644401725&doi=10.1364%2fAO.44.002281&partnerID=40&md5=3b7a4dbd4e05ca0fd914c5314245a1da"
"7003467198;6507241464;7006605006;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141722372&doi=10.1078%2f0030-4026-00247&partnerID=40&md5=11627991a9ee59ed34ef8e3fdf391c07"
"7003467198;6507241464;7006605006;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036244681&doi=10.1078%2f0030-4026-00113&partnerID=40&md5=ff9ec9bed443f184debe70144fd1a57c"
