Author(s) ID,Link
"56940999300;36682086000;37055570600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047624585&doi=10.1109%2fTIA.2018.2839609&partnerID=40&md5=f7dd6e8c6125d139f32a454d08c88fc0"
"57192210860;37055570600;36682086000;56940999300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030315087&doi=10.1109%2fIEMDC.2017.8002087&partnerID=40&md5=d116b98af011bcc722a2deb21ea1fe44"
"36660615600;56940999300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946087237&doi=10.1109%2fTEC.2015.2481929&partnerID=40&md5=7e4a23c20208a7236cb09f20cc6f1e78"
"15123695200;6602446732;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82955165782&doi=10.1049%2fcp.2011.0044&partnerID=40&md5=ad2c09c3755a9ff44bfe93a14eabb602"
"15622982200;6602261330;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954476144&doi=10.1109%2fTIE.2010.2087296&partnerID=40&md5=4344c796d904eccf22b3ec5008ee48cd"
