Author(s) ID,Link
"36448001800;12797134500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078447229&doi=10.1080%2f01445340.2019.1693245&partnerID=40&md5=b4c989f6c766246fdf806a0ea8f43ceb"
"43461765100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046706244&doi=10.1007%2fs10992-018-9462-5&partnerID=40&md5=a87142d8cdd4bdffd78a4bc1a63e4303"
"16442979800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922165976&doi=10.1017%2fS106279871400060X&partnerID=40&md5=db177edcd618fb1a877114962d564730"
"25636083800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979934270&doi=10.1163%2f9789004304031&partnerID=40&md5=ce52eef1cd0dc8301c63056e7cfa7c05"
"36980632800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450235119&doi=10.1007%2fs11787-009-0006-1&partnerID=40&md5=08611da60990de099ff1ed8bc35a2623"
"23050306300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649282637&partnerID=40&md5=11c78fa5599851a07bb7a4472de334f1"
