Author(s) ID,Link
"6602908622;6504185469;11139710600;55986983700;57197432092;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0043227488&doi=10.1016%2fS0022-1139%2899%2900184-0&partnerID=40&md5=cc5232466d6cd9479cf98120191e3394"
