Author(s) ID,Link
"36240056500;27367708300;6602529020;55073782000;35430513800;7004715020;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029583448&doi=10.1021%2facs.inorgchem.7b01772&partnerID=40&md5=016a56751c7d77c5b9c8cf46b67528c9"
"16646337800;35737978900;7003739668;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880333542&doi=10.1002%2fadem.201200316&partnerID=40&md5=70f9029d89e04715de589bd3a94bb57b"
"55943570700;7004391340;7003800248;7101915990;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-12744273689&doi=10.1016%2fj.jeurceramsoc.2004.02.011&partnerID=40&md5=20ea30c0a847f6c62924f3ed3143d414"
"8925468700;7006595481;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51249164289&doi=10.1007%2fBF02671962&partnerID=40&md5=e2f2d842badce208e21189c104825c67"
"15040401200;55664557200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025746395&doi=10.1016%2f0364-5916%2891%2990026-G&partnerID=40&md5=ebef4405d9f93ac2c06d8283a379bf37"
"55350525000;7003456122;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023383857&doi=10.1111%2fj.1151-2916.1987.tb05687.x&partnerID=40&md5=1a8bbb5a48820d9d8bba1c188f173a69"
"57204302267;6602857508;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-18144407170&doi=10.1021%2fcr60265a003&partnerID=40&md5=154609e9c05246446a84afb697f4f0fa"
