Author(s) ID,Link
"35514489500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954578152&doi=10.1002%2f9780470066614.ch7&partnerID=40&md5=76f6fd7d1e9e309d944d5efb7161d869"
