Author(s) ID,Link
"7003264302;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902930696&doi=10.1016%2fB978-0-7506-7602-1.X5000-8&partnerID=40&md5=7bec9e5fe80fa69e6952485cc8f31f2a"
