Author(s) ID,Link
"22837212900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052379246&doi=10.1007%2f978-3-319-92988-0_16&partnerID=40&md5=f116e6ca47b5096cee7912c7480f6654"
"35179393100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859621299&doi=10.1287%2fopre.1110.1010&partnerID=40&md5=c1781ca0ef1515225a4b808730a3646c"
