Author(s) ID,Link
"56653906800;8658063800;6505798779;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957553860&partnerID=40&md5=5c711ba6dfef8141a10a5a27959741b1"
"56653906800;6505798779;8658063800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957000535&doi=10.1364%2fOE.18.019983&partnerID=40&md5=de0af3201a03102daedd85312ef13279"
