Author(s) ID,Link
"6507315637;8329192500;8969486500;8329192700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-19644366764&partnerID=40&md5=36bc2196263ae09933e80a86be80260d"
"6507315637;6506376035;8969486500;8969486600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-27544497230&doi=10.1007%2fBF02251691&partnerID=40&md5=ab5ceade727c091ad94bfbc2af7d5f80"
"36808065900;7004710742;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993918850&doi=10.1002%2fjhet.5570320236&partnerID=40&md5=93d021298944b9fc773b76c6b4412d11"
"7006493788;36853629800;7006259116;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250121065&doi=10.1007%2fBF00504191&partnerID=40&md5=cf407dc3af6cb6a2fd0eb9f8b1235076"
"6602847963;16491774500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956112920&doi=10.1070%2fRC1981v050n06ABEH002651&partnerID=40&md5=5bdb030f61d17dc580ac489976721f6e"
"7203062569;7003622344;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250288548&doi=10.1007%2fBF00480382&partnerID=40&md5=05c64bf0ebabebd549fba19bbcbf7897"
"7003622344;57097157600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955720955&doi=10.1070%2fRC1975v044n10ABEH002379&partnerID=40&md5=6239ec049c56fadd0ffa91e0ca868532"
"55885144600;6603308842;16464914500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248682797&doi=10.1007%2fBF00480925&partnerID=40&md5=f22dbc4f153d327e9c809552a5f0e006"
"7005513963;7801575921;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015235663&doi=10.1021%2fbi00802a003&partnerID=40&md5=0d047ee3dd1f345db0c0ffbf8c45e011"
"57096770100;57209720174;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349096625&doi=10.1070%2fRC1970v039n08ABEH002011&partnerID=40&md5=15b9dd1fb431e358f63140d56727cd73"
