Authors,Link
"Al Falasi E., Kamalrudin M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083027733&partnerID=40&md5=93ffdd831fc2aaafd2ea98751128edff"
"Bardzinski P., Jurdziak L., Kawalec W., Król R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081307384&doi=10.1007%2fs11053-019-09493-6&partnerID=40&md5=c643742d855a441ace4eed09ba4bab21"
"Tariq M.I., Ahmed S., Memon N.A., Tayyaba S., Ashraf M.W., Nazir M., Hussain A., Balas V.E., Balas M.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080982754&doi=10.3390%2fs20051310&partnerID=40&md5=48015def74bbfbe1ba1d8b186038c011"
"Ren X.-H., Jiao Y., Xu X.-B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081657473&doi=10.16097%2fj.cnki.1009-6744.2020.01.030&partnerID=40&md5=84a03ed37388cf4b478400ef189f3a7e"
"Tubis A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065893479&doi=10.1007%2f978-3-030-19501-4_52&partnerID=40&md5=78edb5696ad4a9c407227d964cacfb40"
"Haładyn S., Restel F.J., Wolniewicz Ł.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065883393&doi=10.1007%2f978-3-030-19501-4_23&partnerID=40&md5=9c6e598980f30bc1be81f236495acfe1"
"Kisiel T., Pawlak M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065886883&doi=10.1007%2f978-3-030-19501-4_28&partnerID=40&md5=22766819032f16b156b46f8aef5998d3"
"Paś J., Rosiński A., Szulim M., Łukasiak J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065877744&doi=10.1007%2f978-3-030-19501-4_39&partnerID=40&md5=10aafa1227aa9479bf518fb5ca4db24c"
"Friedrich J., Restel F.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065873076&doi=10.1007%2f978-3-030-19501-4_19&partnerID=40&md5=31df5f1bc68ba992f5fcc2521dfaa750"
"Milne R.J., Cotfas L.-A., Delcea C., Salari M., Craciun L., Molanescu A.G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079776684&doi=10.1109%2fACCESS.2020.2968410&partnerID=40&md5=7eb9f07bbc33323fbe36fb2934fb9f14"
