Author(s) ID,Link
"6602503746;36655470000;57193605671;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015145522&doi=10.1109%2fTSP.2017.2649483&partnerID=40&md5=7ea957f2fed551e857cadda9449546f7"
"36107313700;56365551100;25641749400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953207637&doi=10.1186%2fs13662-015-0732-z&partnerID=40&md5=6fdcbe87ab4a1d3f2588908ba6940039"
