Author(s) ID,Link
"57215693977;57192065760;35182445400;57215890686;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081645154&doi=10.1016%2fj.jsv.2020.115288&partnerID=40&md5=7b6bb0c7cf1e9dcf44ecad1e200d348f"
"57215717380;57215722801;57215718358;57215722116;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081721335&doi=10.1109%2fJPHOT.2020.2969692&partnerID=40&md5=8eb40875dd475a26724906008234690c"
"56490542600;57205303498;57188637202;57193954648;57216132169;57202967711;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082568636&doi=10.1364%2fOE.375421&partnerID=40&md5=1d47f69d578b9c2d49a099751a76ca69"
"56756921400;57216148058;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082666891&doi=10.1063%2f5.0000121&partnerID=40&md5=9a8de8297baade30f668fbb58ed02801"
"57189293321;7101956733;56413331300;57205024125;56413344900;56955984300;56358417800;7102444913;55366997100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071128862&doi=10.1016%2fj.optcom.2019.124441&partnerID=40&md5=2a0cc94d8aba43f65716133584d9163a"
"57192155840;48761375200;57065828600;55982365800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072251624&doi=10.1016%2fj.optlastec.2019.105841&partnerID=40&md5=50c0747fa188fe07eef8cb04e7473588"
"57200503022;55931260400;9838861700;7003772763;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077170908&doi=10.1103%2fPhysRevA.100.063841&partnerID=40&md5=e89bdd9b0d840612c6168e81a3c1cc82"
"57102328200;35191666900;57211799067;57102139900;7202850534;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075036608&doi=10.1063%2f1.5093987&partnerID=40&md5=b3811a1b89bcf29ae3b0fb77e3879cc4"
"24366045400;57212018241;24365724000;6506848575;24166237900;6603693737;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076563855&doi=10.1364%2fOME.9.004370&partnerID=40&md5=da2a76b86dbe3b963f78a570f9f83f14"
"55391275000;56437795400;57208215945;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069950386&doi=10.1016%2fj.ijleo.2019.163112&partnerID=40&md5=46c1a854357ea6cb86a6331d401517b2"
"57200088418;7403198742;16200175900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077540131&doi=10.1109%2fULTSYM.2019.8925981&partnerID=40&md5=3504abdaa85e7bcde5d357df433fe89d"
"56038960100;57190585356;7201890984;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072174381&doi=10.1364%2fOE.27.026728&partnerID=40&md5=a45dfc669514102cc4e2e6441da9f164"
"57204611491;57213177001;23995231100;22984128400;7003491340;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072582201&doi=10.1109%2fJLT.2019.2904756&partnerID=40&md5=c64aec19530674bfe110a0971d12dbd7"
"57209854099;55864283000;54415193700;7004467809;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068940643&doi=10.1016%2fj.sna.2019.07.007&partnerID=40&md5=e28bd4d01dae805bd36380415abac48a"
"55293510200;56730151000;6508226657;7004100149;24723942500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053406147&doi=10.1007%2fs11468-018-0833-0&partnerID=40&md5=0d5e36e233c13d2e98b3c67d384904da"
"57193383419;7006293956;55950069600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067576455&doi=10.3390%2fphotonics6020036&partnerID=40&md5=867aa18c41b0582b4bdc5d88f73666a7"
"56176729000;55931822400;15044393500;16030822500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064454888&doi=10.1364%2fOE.27.011152&partnerID=40&md5=3adb40f86228c32cb7ad6238c8940f65"
"55614657500;24475792200;57208344835;36191111600;22980395800;9740351700;7003946927;56034404500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064558160&doi=10.3390%2fs19071639&partnerID=40&md5=1d05eca8b64239cda08d3a55dbb19c07"
"57192155840;48761375200;57197811725;35170289000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060928014&doi=10.1016%2fj.sna.2019.01.028&partnerID=40&md5=5e0947fe26c4563b86723d5617722741"
"35847728200;7101956733;55541925500;55878690300;56109585500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059744368&doi=10.1007%2fs13320-018-0513-x&partnerID=40&md5=e68853ec59f8f1f96775add94a139319"
"57191980150;6603846187;55468435700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060557105&doi=10.3390%2fs19030464&partnerID=40&md5=4a4958b3db4f71b38a369a19b48fdb56"
"7004717869;56458756800;36621063300;7006620220;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063837994&partnerID=40&md5=8f58be262bdcd4d19849a41252f3f52c"
"57194198159;36956287700;56127569800;36011148100;57211298118;57211292830;57211295864;23995231100;22984128400;22978535600;25646472000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073375766&doi=10.1117%2f12.2550528&partnerID=40&md5=3747a27190e8daf66713d487db19f2fb"
"53878068100;24483070700;53981404000;7004295446;23995231100;7005184741;22984128400;56247771800;56284476400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058167855&doi=10.1109%2fTNS.2018.2886167&partnerID=40&md5=1b245b9a64029d7b858c689ab3f142cf"
"57194198159;6504402505;56127569800;6506025597;57203812716;23995231100;22984128400;26643962500;25646472000;22978535600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062011563&doi=10.1364%2fOE.27.005487&partnerID=40&md5=3252532be44269d51fdb888f60aaaef9"
"36191111600;6603163190;56034404500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062009327&doi=10.1364%2fOE.27.005447&partnerID=40&md5=41482ec8520d40014d34b1f3d4d3e950"
"57211751066;57210709682;57206272841;57202477846;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061657694&doi=10.1109%2fUPCON.2018.8597161&partnerID=40&md5=0a54b4e5421bfbc114ceb04a142ba662"
"57188637202;36135608000;7501512684;57214454931;33768110700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042802650&doi=10.1038%2fs41598-017-18245-6&partnerID=40&md5=a022d8933989d532256982c10c519513"
"57204773136;52063271700;56757741000;56908016700;57200661799;57204773505;57204856923;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057138404&doi=10.1364%2fOE.26.030108&partnerID=40&md5=2642360db04936d3daccea2140fd8567"
"36806451700;57203402228;24463720500;55780666200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057412044&doi=10.1109%2fICEAA.2018.8520400&partnerID=40&md5=60c247a44ed8d6c098521e94e8191dd8"
