Author(s) ID,Link
"24443176500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46149131675&doi=10.1016%2f0034-4877%2886%2990030-3&partnerID=40&md5=c0af1e9f7d9cacd1a82f8aebc6989a00"
