Author(s) ID,Link
"6508035515;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065524890&doi=10.1016%2fj.optlastec.2019.05.001&partnerID=40&md5=d845aa375dc1e1d8bf47f70184de7bfe"
"6508035515;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968784475&doi=10.1016%2fj.ijleo.2016.05.009&partnerID=40&md5=15c0e42eb7bdf81f16bb361d0041af9a"
