Authors,Link
"Grzegorek E., Labuda I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045235935&doi=10.1007%2fs00013-018-1179-8&partnerID=40&md5=9c8fd624549bbfd4bb0d535dc7eba621"
"Eggleton R.B., Morayne M., Lowski R.R., Zeberski S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065475371&partnerID=40&md5=1098ff130dd861e22127bfedb43bdeae"
"Banakh T., Rałowski R., Żeberski S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951304797&doi=10.1090%2fproc%2f12709&partnerID=40&md5=0657c58c787e5eb0b2fa63727e6e8821"
"Michalski M., Zeberski S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928164307&doi=10.1016%2fj.topol.2015.04.007&partnerID=40&md5=90dd4f2cfd40a5ffa0e4f4c2a321d048"
"Mansour T., Schork M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053947352&doi=10.1201%2fb18869&partnerID=40&md5=eb2b4163dc9625e885511a81017ec159"
"Kharazishvili A.B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054208188&doi=10.1201%2fb17298&partnerID=40&md5=7c8b9755ffa5839c9b8c4e17259b8864"
"Bienias M., Głąb S., Rałowski R., Zeberski S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893967015&doi=10.1007%2fs10587-013-0069-2&partnerID=40&md5=bbf08a4de4725b5c5da00b2224bc8074"
"Kuznetsova Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867481088&doi=10.4064%2fsm210-3-1&partnerID=40&md5=2398c6fea0f4b83ed4039f42d93e7d2f"
"Zeberski S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953723729&doi=10.1007%2fs00153-010-0223-6&partnerID=40&md5=cd23ca4f879d09591edc7acae2ae52fc"
"Proskurin D.P., Sukretnyi K.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957781371&doi=10.1007%2fs11253-010-0347-1&partnerID=40&md5=bd0d11a581fcb8141463e276a0a8fed6"
"Rałowski R., Zeberski S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953714669&doi=10.1007%2fs10587-010-0025-3&partnerID=40&md5=903983a24809f00526713747716624e5"
"Rałowski R., Zeberski S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955013664&doi=10.2478%2fs11533-010-0038-z&partnerID=40&md5=ff8bd46b6188745a24b841ec824badc9"
"Kraszewski J., Ralowski R., Szczepaniak P., Zeberski S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953346598&doi=10.1002%2fmalq.200910008&partnerID=40&md5=9c13c32e1468a37a1445f15474cdbfa5"
"Proskurin D.P., Samoilenko Y.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949290101&doi=10.1007%2fs10958-010-9767-6&partnerID=40&md5=ffbdb32b9120468fb4994c30db1a4deb"
"Kysiak M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449504343&doi=10.2478%2fs11533-009-0053-0&partnerID=40&md5=928ab04ced3737783948810401c7a718"
"Rałowski R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749086075&doi=10.1002%2fmalq.200810014&partnerID=40&md5=abcda0a651643301390a7f647259de4f"
"Kozłowski M., Rałowski R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350145694&doi=10.1007%2fs10910-008-9493-1&partnerID=40&md5=6ce31355fb309c126fc20ab48c3f1f26"
"Rałowski R., Kozłowski M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644453620&partnerID=40&md5=fa395bb9a5fbbdae7ae42e7ba31abb36"
"Kim C.S., Proskurin D.P., Iksanov A.M., Kabluchko Z.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042031157&doi=10.1142%2fS0129055X03001618&partnerID=40&md5=9b416c30ea00a122c0c8d03af8b75c96"
"Gao Y.-J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036328815&doi=10.1088%2f1009-1963%2f11%2f6%2f307&partnerID=40&md5=fed85a86d75f430d209203901e414b22"
"Proskurin D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042259861&doi=10.1023%2fA%3a1007668304707&partnerID=40&md5=9997b759d34f18fa4a54488357ead930"
"Marcinek W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033074503&doi=10.1016%2fS0034-4877%2899%2980031-7&partnerID=40&md5=8adc97ad2b33a3c3a9a2e55cc1e50024"
"Marcinek W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032345021&doi=10.1063%2f1.532557&partnerID=40&md5=374f392562cdf12ba90205e7b8c4c846"
"Marcinek W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032042021&partnerID=40&md5=0ccc5a1dc0d54946e25ce5ceb3947bb4"
"Rałowski R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040092312&doi=10.1088%2f0305-4470%2f30%2f9%2f029&partnerID=40&md5=8671ec1b973636112bffcafd53404cd7"
