Author(s) ID,Link
"7005939839;7005582701;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942782029&doi=10.1016%2fB978-008046518-0.00048-9&partnerID=40&md5=2d532cf7521e476f472aa2cf1f7c42de"
"35482061400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3743148070&doi=10.1021%2fic50155a036&partnerID=40&md5=3c399c2a9dff07743d1ec19754fbfdf5"
"6602268561;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947089464&doi=10.1021%2fcr60276a001&partnerID=40&md5=cf2efd6c7ef09226d97b72e109c439d0"
