Author(s) ID,Link
"35214771200;36026584100;55492061300;22333904700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952272530&doi=10.1007%2f978-3-642-10549-4_22&partnerID=40&md5=84fd4b93d1ce933efec0693a6d586760"
